ValuationID,PropertyID,ValuationDate,LandValue,BuildingValue,TotalValue
38493,25512,2015-08-06,26000,80000,106000
38494,25512,2015-04-06,26000,80000,106000
38495,25512,2012-12-09,26000,263800,289800
38496,25512,2014-01-20,26000,263800,289800
38497,25512,2010-03-26,26000,236600,262600
38498,25512,2012-12-06,26000,110100,136100
38499,25512,2012-03-14,26000,99600,125600
38500,25512,2015-05-31,26000,99600,125600
38501,25512,2013-01-28,26000,104800,130800
38502,25512,2015-01-31,26000,90200,116200
38503,25512,2011-08-04,26000,94600,125100
38504,25512,2014-11-30,26000,109900,135900
38505,25512,2011-10-30,26000,73700,99700
38506,25512,,26000,62100,94000
38507,25512,2016-08-29,26000,168800,194800
38508,25512,2010-08-08,25000,68500,93500
38509,25512,2014-02-24,26000,52900,82300
38510,25512,2013-04-27,26000,52900,82300
38511,25512,2011-12-29,,,
38512,25512,2011-04-30,,,
38513,25512,2013-11-15,26000,84500,113600
38514,25512,2010-10-05,25000,121500,146500
38515,25512,2011-08-15,25000,112200,141900
38516,25512,2013-05-29,25000,121700,146700
38517,25512,2016-03-01,25000,69700,94700
38518,25512,2012-01-24,25000,62200,93400
38519,25512,2011-03-05,25000,79300,104300
38520,25512,2016-06-20,25000,79300,104300
38521,25512,2014-10-24,25000,79200,104200
38522,25512,2017-08-09,25000,103800,128800
38523,25512,2016-05-06,25000,103800,128800
38524,25512,2013-12-15,25000,86400,153700
38525,25512,2017-12-12,25000,86400,153700
38526,25512,2017-12-21,26000,120800,146800
38527,25512,2010-09-11,26000,211100,237100
38528,25512,2012-11-07,26000,0,26000
38529,25512,2016-01-08,25000,93100,118100
38530,25512,2011-04-22,25000,89400,114400
38531,25512,2015-01-05,25000,129900,155700
38532,25512,2016-11-21,25000,129900,155700
38533,25512,2017-04-19,25000,62300,93600
38534,25512,2015-02-01,25000,78500,103500
38535,25512,2014-02-10,25000,81300,106300
38536,25512,,25000,95700,120700
38537,25512,,25000,74400,99400
38538,25512,,25000,89900,116500
38539,25512,2013-01-02,25000,111000,136000
38540,25512,2013-05-27,18000,78200,104200
38541,25512,2010-12-23,18000,95400,118900
38542,25512,2014-09-13,18000,75800,100400
38543,25512,2016-07-06,18000,77200,99900
38544,25512,,18000,82900,100900
38545,25512,2016-05-04,18000,76300,94900
38546,25512,,18000,75400,93400
38547,25512,2016-02-26,25000,65300,90300
38548,25512,2016-08-02,25000,160400,185400
38549,25512,2011-01-04,25000,160400,185400
38550,25512,2012-06-17,25000,121900,146900
38551,25512,2017-08-18,25000,83600,108600
38552,25512,2012-08-06,25000,79600,104600
38553,25512,,25000,142200,167200
38554,25512,2013-12-20,25000,142200,167200
38555,25512,2014-04-05,25000,113900,141400
38556,25512,,25000,77200,102200
38557,25512,,25000,101200,126200
38558,25512,2017-07-08,25000,100300,125300
38559,25512,2013-09-11,25000,124000,149700
38560,25512,2010-12-18,25000,103100,128100
38561,25512,2013-06-18,25000,139600,164600
38562,25512,2014-04-26,25000,0,25000
38563,25512,2014-03-25,25000,78800,103800
38564,25512,2016-04-26,25000,89400,114400
38565,25512,2011-09-09,25000,121000,146000
38566,25512,2012-08-16,25000,123200,148200
38567,25512,,25000,83500,108500
38568,25512,2014-03-15,25000,131700,156700
38569,25512,2015-06-26,25000,131700,156700
38570,25512,2011-11-05,25000,131700,156700
38571,25512,2010-04-28,25400,102400,127800
38572,25512,2017-11-01,25000,85700,110700
38573,25512,2015-09-25,25000,55100,80100
38574,25512,2017-05-16,25000,80100,105100
38575,25512,2014-05-13,22500,68000,90500
38576,25512,2017-10-13,25000,106200,131200
38577,25512,2014-03-30,25000,72400,112600
38578,25512,2011-04-21,18000,85100,103100
38579,25512,2017-10-19,18000,86900,104900
38580,25512,2017-03-20,18000,87700,105700
38581,25512,2014-08-12,18000,125900,143900
38582,25512,2016-12-05,18000,97100,115100
38583,25512,2010-01-27,18000,180500,206100
38584,25512,2017-12-01,18000,180500,206100
38585,25512,2016-12-14,18000,94400,115900
38586,25512,2013-08-19,18000,79900,97900
38587,25512,,18000,113900,133300
38588,25512,2013-01-06,18000,68900,89400
38589,25512,2011-02-14,18000,102500,122800
38590,25512,2013-05-04,18000,183400,209700
38591,25512,2014-09-18,18000,183400,209700
38592,25512,2016-04-16,21500,91400,112900
38593,25512,2016-05-15,21500,111700,133200
38594,25512,2015-10-13,21500,94100,115700
38595,25512,,21500,122500,144000
38596,25512,2015-07-19,21500,106300,127800
38597,25512,2010-07-04,21500,113000,134500
38598,25512,2014-08-26,21500,87800,109300
38599,25512,2013-04-30,21500,97300,118800
38600,25512,2016-01-18,25000,77800,102800
38601,25512,2013-05-01,10800,46400,57200
38602,25512,2012-12-04,25000,86400,111400
38603,25512,2015-01-16,25000,86400,111400
38604,25512,2013-04-26,25000,123600,166800
38605,25512,2012-04-12,25000,96300,125000
38606,25512,2010-05-08,21200,41000,62200
38607,25512,2013-10-14,21200,41000,62200
38608,25512,2013-06-19,23600,64900,88500
38609,25512,2013-08-23,23600,64900,88500
38610,25512,2016-12-01,21500,170700,196200
38611,25512,2013-03-23,21500,75000,96500
38612,25512,2016-03-21,21500,80100,101600
38613,25512,2016-10-09,10800,35800,46600
38614,25512,2015-06-27,10800,72700,87400
38615,25512,2013-07-17,21500,88700,111700
38616,25512,2013-06-15,21500,83000,104500
38617,25512,2011-05-21,21500,81800,103300
38618,25512,2014-05-29,21500,81100,102600
38619,25512,2011-11-03,21500,91500,113000
38620,25512,2011-08-20,10800,44000,54800
38621,25512,2010-09-15,21500,0,21500
38622,25512,2017-01-29,21500,0,21500
38623,25512,2015-06-14,10800,53200,64000
38624,25512,2016-06-24,21500,108700,130200
38625,25512,2017-07-12,21500,94300,115800
38626,25512,2011-04-05,21500,108700,130200
38627,25512,,21500,121000,165500
38628,25512,2017-04-16,21500,73900,95400
38629,25512,2017-03-28,21500,71500,93000
38630,25512,2012-03-24,21500,79400,100900
38631,25512,2013-11-18,21500,110900,132400
38632,25512,2010-02-12,21500,117700,139200
38633,25512,2012-04-26,10800,44000,54800
38634,25512,2013-08-08,10800,44000,54800
38635,25512,2014-07-28,10800,53200,64000
38636,25512,2014-07-17,25000,71800,98400
38637,25512,2014-02-08,18000,165000,183000
38638,25512,2013-10-07,18000,105600,123600
38639,25512,2013-08-10,18000,137200,163600
38640,25512,,18000,123300,141300
38641,25512,2017-08-13,21500,120000,147400
38642,25512,2011-10-13,21500,68200,91800
38643,25512,2010-07-16,21500,88400,109900
38644,25512,2017-08-19,21500,83900,105400
38645,25512,,21500,90500,112000
38646,25512,2010-06-30,21500,90500,112000
38647,25512,2016-12-05,21500,60400,81900
38648,25512,2011-11-30,21500,93000,116500
38649,25512,2011-10-06,21500,96900,119300
38650,25512,2015-05-24,21500,89300,110800
38651,25512,2010-01-15,21500,78200,99700
38652,25512,2010-07-20,21500,86000,109900
38653,25512,2015-07-05,21500,124500,146000
38654,25512,2013-03-27,21500,84100,105600
38655,25512,2014-03-30,21500,98700,120200
38656,25512,,21500,69400,98500
38657,25512,2017-09-01,21500,105000,129800
38658,25512,2015-08-04,21500,85200,119700
38659,25512,2017-07-17,21500,131300,156500
38660,25512,2011-05-02,21500,104100,128700
38661,25512,2014-04-25,21500,68300,99900
38662,25512,2012-05-20,21500,86800,108300
38663,25512,2012-01-20,21500,68500,90000
38664,25512,2015-02-14,21500,84100,105600
38665,25512,2011-01-04,21500,81200,102700
38666,25512,2017-04-24,21500,93000,114500
38667,25512,2017-09-04,21500,93600,115100
38668,25512,,21500,105600,127100
38669,25512,2016-11-22,21500,104900,126400
38670,25512,2013-05-28,35900,68900,107700
38671,25512,2011-01-22,21500,105000,126500
38672,25512,2015-07-26,21500,105000,126500
38673,25512,2014-12-24,21500,85900,108600
38674,25512,2012-05-30,21500,129800,151300
38675,25512,2012-11-30,,,
38676,25512,2013-11-25,,,
38677,25512,,,,
38678,25512,2017-02-20,,,
38679,25512,2010-01-10,,,
38680,25512,2017-01-17,,,
38681,25512,2013-08-18,,,
38682,25512,2017-11-05,,,
38683,25512,,,,
38684,25512,,,,
38685,25512,2011-08-15,,,
38686,25512,2015-01-29,,,
38687,25512,2012-03-29,,,
38688,25512,2017-07-03,,,
38689,25512,2015-10-28,,,
38690,25512,2015-03-06,,,
38691,25512,2016-03-25,,,
38692,25512,2016-03-29,,,
38693,25512,2013-10-21,,,
38694,25512,2016-08-23,,,
38695,25512,2010-05-07,,,
38696,25512,2016-01-05,,,
38697,25512,2012-03-30,,,
38698,25512,2010-01-06,,,
38699,25512,2010-11-06,,,
38700,25512,2010-06-14,,,
38701,25512,2016-11-10,21500,81900,103400
38702,25512,2011-07-27,21500,67400,88900
38703,25512,2012-06-05,21500,93400,118500
38704,25512,2013-10-26,21500,85400,106900
38705,25512,2011-05-18,21500,81600,103100
38706,25512,2010-10-09,21500,76700,98200
38707,25512,2015-09-02,21500,87700,109200
38708,25512,2015-03-18,21500,90500,112000
38709,25512,2015-12-25,21500,91400,112900
38710,25512,2015-03-03,21500,99900,121400
38711,25512,2014-07-22,21500,88200,109700
38712,25512,2017-03-13,21500,82500,104000
38713,25512,2012-10-18,21500,94000,115500
38714,25512,2015-04-05,21500,94000,115500
38715,25512,2010-10-13,21500,113600,141700
38716,25512,2013-01-25,21500,92100,113600
38717,25512,2013-11-04,21500,100600,122100
38718,25512,2010-10-06,21500,90500,112000
38719,25512,2013-09-18,21500,102200,123700
38720,25512,2014-12-21,21500,102200,123700
38721,25512,2013-03-25,21500,74100,95600
38722,25512,2013-07-11,21500,84900,106400
38723,25512,,21500,87900,109400
38724,25512,2011-08-15,21500,87900,109400
38725,25512,2010-01-22,21500,91900,113400
38726,25512,2010-01-26,21500,88000,109500
38727,25512,2011-07-18,21500,92400,113900
38728,25512,2016-01-08,21500,100800,122300
38729,25512,2014-05-18,21500,81800,103300
38730,25512,2012-08-18,21500,74300,95800
38731,25512,2015-10-26,21500,81600,103100
38732,25512,,21500,109600,131100
38733,25512,2012-09-19,21500,104600,126100
38734,25512,2012-11-07,21500,89700,111200
38735,25512,2010-06-09,21500,97800,119300
38736,25512,2014-01-12,21500,97800,119300
38737,25512,2016-04-15,21500,97800,119300
38738,25512,2015-10-09,21500,97600,120500
38739,25512,2016-03-24,21500,90500,112000
38740,25512,2012-05-16,21500,85000,106900
38741,25512,2015-01-27,21500,85000,106900
38742,25512,2015-10-16,21500,89600,123700
38743,25512,2010-12-21,21500,92700,116400
38744,25512,2016-08-18,21500,75700,97200
38745,25512,2012-02-06,21500,100500,122000
38746,25512,2017-05-26,21500,93700,115200
38747,25512,2012-07-25,21500,107800,129300
38748,25512,2011-12-10,21500,101400,122900
38749,25512,2011-01-07,21500,88000,109500
38750,25512,2013-07-27,21500,101800,123300
38751,25512,2015-03-25,21500,99000,120500
38752,25512,2015-06-01,21500,123100,144600
38753,25512,2017-03-29,21500,98100,119600
38754,25512,2013-06-06,21500,81700,103200
38755,25512,2012-04-30,21500,144000,167300
38756,25512,2012-08-15,21500,144000,167300
38757,25512,,21500,108300,129800
38758,25512,2017-10-09,35500,127500,163000
38759,25512,,35500,172000,207500
38760,25512,2015-12-19,35500,187100,228200
38761,25512,2014-05-05,35500,187100,228200
38762,25512,2014-08-18,35500,193600,229100
38763,25512,2010-10-12,35500,158000,193500
38764,25512,2014-09-10,35500,158000,193500
38765,25512,,35500,197200,232700
38766,25512,2013-07-06,35500,152200,191700
38767,25512,2017-08-25,35500,152200,191700
38768,25512,2016-10-30,35500,154700,190200
38769,25512,2017-10-10,35500,154700,190200
38770,25512,2011-07-26,35500,135100,170600
38771,25512,,35500,123600,159100
38772,25512,2012-04-29,35500,182400,217900
38773,25512,2010-04-04,35500,182400,217900
38774,25512,2014-07-12,35500,131900,167400
38775,25512,,35500,135900,171400
38776,25512,,35500,135200,175800
38777,25512,2010-10-04,35500,158500,194000
38778,25512,2010-08-19,35500,158500,194000
38779,25512,,35500,147200,182700
38780,25512,2015-02-16,35500,148200,193100
38781,25512,2010-12-18,35500,148200,193100
38782,25512,2012-01-24,35500,152900,208100
38783,25512,2014-09-01,35500,130000,165500
38784,25512,2011-09-23,35500,108100,143600
38785,25512,2013-01-29,35500,147600,183100
38786,25512,2015-11-30,35500,147600,183100
38787,25512,,35500,168100,212000
38788,25512,2017-03-29,35500,150700,186200
38789,25512,2014-05-08,35500,161800,197300
38790,25512,2013-01-15,35500,117400,152900
38791,25512,2012-03-29,35500,117400,152900
38792,25512,2013-08-16,35500,174500,210000
38793,25512,2014-12-06,35500,174500,210000
38794,25512,2014-04-27,35500,148700,184200
38795,25512,2015-11-09,35500,122900,158400
38796,25512,2013-03-17,35500,116600,157200
38797,25512,,35500,126500,173300
38798,25512,2015-08-28,35500,227800,263300
38799,25512,,35500,227800,263300
38800,25512,2012-10-14,35500,153000,188500
38801,25512,2013-10-12,35500,97200,132800
38802,25512,2015-06-12,35500,171900,207400
38803,25512,2010-06-01,35500,146800,182300
38804,25512,2010-06-11,35500,128000,163500
38805,25512,2012-05-02,35500,131700,177900
38806,25512,2011-05-21,35500,207700,243200
38807,25512,2017-03-18,35500,113100,148600
38808,25512,,35500,187700,223200
38809,25512,2015-01-30,35500,187700,223200
38810,25512,2012-06-26,35500,148800,184300
38811,25512,2017-01-16,35500,148800,184300
38812,25512,2012-10-05,35500,158000,229300
38813,25512,2015-06-05,35500,126300,161800
38814,25512,2010-07-11,35500,157000,192500
38815,25512,2015-04-04,35500,159900,195400
38816,25512,2010-11-26,35500,133000,168500
38817,25512,2014-01-22,35500,133000,168500
38818,25512,2010-05-28,35500,155100,190600
38819,25512,,35500,189100,224600
38820,25512,2011-09-21,35500,110600,146100
38821,25512,,35500,119800,157000
38822,25512,2017-03-18,35500,134000,169500
38823,25512,2016-02-26,35500,139000,174500
38824,25512,2012-03-06,35500,141000,176500
38825,25512,2010-02-14,35500,117800,153300
38826,25512,2013-12-16,35500,201300,236800
38827,25512,2016-05-02,35500,152800,188300
38828,25512,2015-04-15,35500,153000,188500
38829,25512,2011-08-23,26500,103300,129800
38830,25512,2017-03-14,35500,0,35500
38831,25512,2015-08-08,,,
38832,25512,2012-04-18,,,
38833,25512,2014-12-06,,,
38834,25512,2011-12-24,,,
38835,25512,,,,
38836,25512,2015-06-26,,,
38837,25512,2011-11-15,,,
38838,25512,2015-03-24,,,
38839,25512,2010-09-12,,,
38840,25512,2016-07-30,,,
38841,25512,2012-05-15,,,
38842,25512,2014-01-10,,,
38843,25512,,,,
38844,25512,2016-10-21,,,
38845,25512,2014-08-26,,,
38846,25512,2010-02-24,,,
38847,25512,2011-01-25,,,
38848,25512,,,,
38849,25512,2012-08-10,,,
38850,25512,2010-12-30,21500,84100,105600
38851,25512,2017-02-07,21500,75300,96800
38852,25512,2015-09-29,23900,92300,116200
38853,25512,2013-06-17,21500,56400,77900
38854,25512,2016-11-29,21500,60100,81600
38855,25512,2016-03-29,21500,83500,105000
38856,25512,,21500,92800,114300
38857,25512,2014-07-07,21500,70900,92400
38858,25512,2012-08-15,21500,77000,100000
38859,25512,2015-11-05,21500,87800,109300
38860,25512,2011-11-13,,,
38861,25512,2015-06-06,,,
38862,25512,2014-02-06,,,
38863,25512,2011-01-21,,,
38864,25512,2016-04-12,,,
38865,25512,2012-07-19,,,
38866,25512,2014-12-31,,,
38867,25512,2013-10-30,,,
38868,25512,2011-11-11,,,
38869,25512,2015-05-28,,,
38870,25512,2012-08-08,,,
38871,25512,2011-06-19,,,
38872,25512,2017-04-04,,,
38873,25512,2014-04-22,,,
38874,25512,2016-07-10,,,
38875,25512,2011-05-24,,,
38876,25512,2011-11-07,,,
38877,25512,2017-05-13,,,
38878,25512,2014-03-13,,,
38879,25512,2011-06-24,,,
38880,25512,2011-01-21,,,
38881,25512,2013-04-15,,,
38882,25512,2016-11-22,,,
38883,25512,,,,
38884,25512,2011-08-31,,,
38885,25512,2013-03-14,,,
38886,25512,2010-09-27,,,
38887,25512,2014-04-28,,,
38888,25512,2011-02-23,,,
38889,25512,2014-09-26,,,
38890,25512,2016-06-05,,,
38891,25512,2013-06-03,,,
38892,25512,2012-10-25,,,
38893,25512,2012-10-17,,,
38894,25512,2016-10-25,,,
38895,25512,2013-01-08,21500,75500,111500
38896,25512,,21500,74900,96400
38897,25512,,21500,100400,123800
38898,25512,2013-09-08,21500,100400,123800
38899,25512,2016-09-19,21500,75400,96900
38900,25512,2010-02-25,21500,84600,106100
38901,25512,2014-09-05,21500,56900,80200
38902,25512,2015-10-20,21500,76500,100200
38903,25512,2016-07-01,21500,76500,100200
38904,25512,2015-10-14,21500,107200,128700
38905,25512,2013-04-27,21500,107200,128700
38906,25512,2010-10-28,21500,83300,104800
38907,25512,2015-10-24,21500,74800,96300
38908,25512,,21500,71600,102800
38909,25512,2015-09-01,21500,57600,79100
38910,25512,,21500,72600,94100
38911,25512,2012-01-14,21500,74800,107600
38912,25512,,21500,83900,107600
38913,25512,2015-09-05,21500,58500,83200
38914,25512,2010-01-22,21500,73000,94500
38915,25512,2016-09-11,21500,129500,151000
38916,25512,2016-08-21,21500,129500,151000
38917,25512,2012-07-06,21500,79900,101400
38918,25512,2010-06-11,21500,78400,99900
38919,25512,2017-11-11,21500,115000,136500
38920,25512,2011-12-23,21500,90000,111500
38921,25512,2016-08-25,21500,118300,139800
38922,25512,2012-10-20,21500,101000,122500
38923,25512,,21500,107300,128800
38924,25512,2015-06-18,21500,124800,150200
38925,25512,2010-07-02,21500,88500,110000
38926,25512,2013-11-13,,,
38927,25512,2013-12-14,,,
38928,25512,2012-03-12,,,
38929,25512,2011-09-14,,,
38930,25512,,,,
38931,25512,2016-07-04,,,
38932,25512,2012-10-20,,,
38933,25512,2014-12-25,,,
38934,25512,2014-09-11,,,
38935,25512,2011-11-04,,,
38936,25512,2010-01-05,,,
38937,25512,2013-10-03,,,
38938,25512,2015-07-03,,,
38939,25512,2010-04-30,,,
38940,25512,2017-06-04,,,
38941,25512,,,,
38942,25512,2017-08-06,,,
38943,25512,2013-02-01,,,
38944,25512,2016-10-19,,,
38945,25512,2011-12-12,,,
38946,25512,2011-02-14,,,
38947,25512,2012-12-02,,,
38948,25512,2010-12-11,,,
38949,25512,,,,
38950,25512,2013-10-12,,,
38951,25512,2013-12-07,,,
38952,25512,2015-07-26,,,
38953,25512,2011-11-15,,,
38954,25512,2016-10-19,,,
38955,25512,2015-04-30,,,
38956,25512,2016-06-11,,,
38957,25512,2011-08-12,,,
38958,25512,2017-12-26,,,
38959,25512,,,,
38960,25512,2014-02-09,,,
38961,25512,,,,
