RentalID,PropertyID,ClientID,RentalPrice,RentalStartDate,RentalEndDate
49587,55372,28907,681.65,2014-01-01,2014-01-09
49588,27185,14969,1870.97,2012-01-01,2011-12-03
49589,386,4637,2683.85,2011-01-01,2011-01-28
49590,42030,14158,1248.68,2013-01-01,2013-01-11
49591,1982,30054,1154.87,2014-01-01,2013-12-09
49592,20840,16942,1602.08,2015-01-01,2015-01-23
49593,44903,47337,1775.98,2014-01-01,2014-01-22
49594,24113,4988,929.35,2011-01-01,2010-12-16
49595,39790,49944,779.87,2014-01-01,2013-12-27
49596,17238,37539,1930.16,2011-01-01,2011-01-09
49597,37010,3652,2790.14,2018-01-01,2018-01-09
49598,10471,30870,,2010-01-01,2010-01-26
49599,20782,15323,1919.49,2012-01-01,2011-12-31
49600,51060,51159,2544.98,2012-01-01,2012-01-31
49601,32854,42816,1285.45,2013-01-01,2012-12-10
49602,9209,15905,705.3,2017-01-01,2016-12-31
49603,14786,20477,1074.18,2016-01-01,2015-12-30
49604,42488,40721,873.26,2018-01-01,2017-12-29
49605,5143,27908,,2017-01-01,2017-01-08
49606,40260,33228,2207.39,2016-01-01,2015-12-04
49607,9144,51185,2016.52,2013-01-01,2012-12-23
49608,8796,34239,2019.48,2015-01-01,2014-12-18
49609,42465,29101,1419.39,2013-01-01,2013-01-03
49610,24686,50968,1068.72,2017-01-01,2016-12-29
49611,1969,3253,1807.81,2010-01-01,2010-01-17
49612,38969,50975,2356.69,2013-01-01,2012-12-12
49613,46574,42304,1334.94,2013-01-01,2012-12-27
49614,34090,13612,1712.7,2010-01-01,2010-01-11
49615,28320,7128,1885.23,2017-01-01,2016-12-03
49616,16448,5582,2578.15,2013-01-01,2013-01-14
49617,36850,31906,2671.45,2017-01-01,2017-01-25
49618,8119,49122,2975.33,2011-01-01,2010-12-23
49619,27467,38369,1211.95,2013-01-01,2013-01-22
49620,38325,44719,2056.23,2013-01-01,2012-12-07
49621,22980,18562,2919.59,2013-01-01,2012-12-20
49622,36666,10378,1089.57,2018-01-01,2018-01-17
49623,32492,30498,1075.37,2015-01-01,2014-12-23
49624,49551,12958,2224.59,2013-01-01,2012-12-23
49625,27424,3264,1633.04,2015-01-01,2014-12-25
49626,41088,44855,1722.15,2013-01-01,2013-01-24
49627,18325,2403,1426.79,2014-01-01,2014-01-10
49628,4898,28116,1923.65,2014-01-01,2014-01-16
49629,29674,571,1989.23,2013-01-01,2013-01-08
49630,47388,50748,,2012-01-01,2012-01-10
49631,10028,45884,2902.58,2013-01-01,2013-02-01
49632,23827,31263,,2013-01-01,2012-12-19
49633,47703,45003,1517.54,2018-01-01,2018-01-30
49634,1852,18060,2914.01,2015-01-01,2014-12-25
49635,4054,38978,834.23,2013-01-01,2012-12-26
49636,48497,52207,1681.56,2013-01-01,2012-12-14
49637,38337,23448,2794.58,2014-01-01,2014-01-22
49638,28608,12052,1959.82,2013-01-01,2013-01-18
49639,48115,44287,,2018-01-01,2017-12-19
49640,19522,31729,,2014-01-01,2014-01-21
49641,36108,40389,1019.2,2010-01-01,2010-01-02
49642,37267,2344,1609.27,2011-01-01,2011-01-24
49643,53086,20689,1963.88,2017-01-01,2016-12-06
49644,50397,1118,1695.91,2014-01-01,2013-12-24
49645,382,37514,1982.52,2014-01-01,2014-01-19
49646,26406,25605,2432.34,2018-01-01,2018-01-12
49647,7380,13793,2056.19,2014-01-01,2013-12-31
49648,39689,41993,1233,2011-01-01,2011-01-11
49649,14989,3731,2840.14,2017-01-01,2016-12-18
49650,25829,50357,,2012-01-01,2012-01-10
49651,50119,50580,1036.74,2014-01-01,2013-12-31
49652,43442,44611,2434.56,2016-01-01,2015-12-04
49653,11203,18961,1427.25,2014-01-01,2013-12-22
49654,6555,43379,2544.38,2015-01-01,2015-01-07
49655,13367,27875,1696.55,2013-01-01,2013-01-14
49656,861,47482,777.24,2015-01-01,2014-12-15
49657,50917,17540,2043.09,2018-01-01,2017-12-27
49658,16373,7554,1278.6,2018-01-01,2017-12-16
49659,10840,15799,557.25,2015-01-01,2014-12-31
49660,52185,27545,653.35,2012-01-01,2012-01-08
49661,9695,53203,1232.06,2011-01-01,2011-01-27
49662,24040,1382,,2017-01-01,2017-01-28
49663,22394,19807,1872.34,2016-01-01,2016-01-18
49664,43914,27707,2955.18,2017-01-01,2017-01-11
49665,4673,42958,2981.38,2018-01-01,2018-01-05
49666,22872,7496,1131.08,2012-01-01,2012-01-24
49667,32380,23239,2036.23,2017-01-01,2017-01-19
49668,50134,46964,1414.34,2013-01-01,2013-01-16
49669,4649,48206,1343.54,2016-01-01,2016-01-22
49670,28361,19399,2799.25,2016-01-01,2016-01-21
49671,31310,3527,1864.92,2014-01-01,2014-01-17
49672,31375,52345,1738.64,2017-01-01,2017-01-15
49673,12389,49310,554.53,2015-01-01,2015-01-15
49674,2197,37192,2121.83,2014-01-01,2013-12-11
49675,412,36310,2753.79,2012-01-01,2011-12-11
49676,36043,36958,1587.34,2011-01-01,2011-01-23
49677,2724,51872,,2016-01-01,2015-12-31
49678,6436,19463,1036.18,2016-01-01,2015-12-04
49679,1513,16241,1826.84,2014-01-01,2014-01-03
49680,46470,4937,724.05,2011-01-01,2010-12-30
49681,52292,41724,1393.31,2016-01-01,2016-01-12
49682,7800,49227,631.47,2017-01-01,2017-01-30
49683,24211,9734,1374.79,2018-01-01,2017-12-24
49684,39982,23338,2919.33,2014-01-01,2014-01-11
49685,38031,42251,810.38,2016-01-01,2016-01-25
49686,17339,10709,1873.25,2016-01-01,2016-01-04
49687,1351,46910,776.9,2015-01-01,2015-01-13
49688,26890,35264,2159.08,2013-01-01,2012-12-08
49689,56224,18737,2837.02,2012-01-01,2012-01-27
49690,27820,24547,582.99,2016-01-01,2015-12-04
49691,42346,50604,1550.39,2017-01-01,2017-01-05
49692,44803,35687,2145.06,2011-01-01,2010-12-31
49693,15815,28430,2489.41,2013-01-01,2012-12-28
49694,28387,31911,2192.6,2015-01-01,2014-12-21
49695,33750,10025,1754.65,2011-01-01,2011-01-03
49696,10266,17479,948.01,2014-01-01,2013-12-15
49697,21313,47837,2841.03,2016-01-01,2016-01-08
49698,49575,8117,2782.71,2012-01-01,2012-02-01
49699,45000,23991,1148.07,2015-01-01,2015-01-19
49700,49747,26441,640.41,2017-01-01,2017-01-04
49701,43351,40736,2591.68,2015-01-01,2015-01-14
49702,25150,2318,1086.75,2011-01-01,2011-01-15
49703,6330,5083,2610.83,2011-01-01,2010-12-25
49704,26849,30516,1175.32,2012-01-01,2012-01-18
49705,40272,8592,1670.23,2012-01-01,2012-01-06
49706,13280,16239,1175.68,2016-01-01,2016-01-24
49707,10412,28102,,2010-01-01,2009-12-05
49708,24941,38568,775.21,2016-01-01,2016-01-17
49709,37005,41943,2408.45,2013-01-01,2013-01-27
49710,34921,9884,1786.64,2012-01-01,2012-02-01
49711,7857,2048,1436.06,2015-01-01,2015-01-26
49712,39238,16533,2690.97,2015-01-01,2015-01-07
49713,2382,27288,1289.43,2017-01-01,2017-01-17
49714,45996,43525,1313.93,2016-01-01,2016-01-15
49715,49115,18724,2573.56,2012-01-01,2012-01-19
49716,37800,53467,1231.79,2012-01-01,2012-01-31
49717,20835,32340,2747.91,2018-01-01,2018-01-30
49718,522,7118,2590.97,2014-01-01,2014-01-15
49719,6652,8876,2510.6,2015-01-01,2015-01-05
49720,5911,14474,1387.63,2013-01-01,2013-01-02
49721,37952,51885,2947.36,2018-01-01,2017-12-09
49722,8567,47001,2303.46,2016-01-01,2015-12-02
49723,48913,12564,548.16,2017-01-01,2016-12-06
49724,16037,38278,824.69,2018-01-01,2018-01-30
49725,55769,30047,1444.68,2010-01-01,2009-12-06
49726,9481,6526,1291.59,2012-01-01,2012-01-27
49727,18264,92,1251.45,2013-01-01,2013-02-01
49728,33359,9803,1725.77,2013-01-01,2012-12-09
49729,1266,51171,855.36,2014-01-01,2014-01-21
49730,5156,40364,2296.76,2018-01-01,2018-01-19
49731,35570,1604,,2010-01-01,2009-12-22
49732,13062,17454,512.85,2015-01-01,2014-12-26
49733,6577,34956,2068.49,2013-01-01,2012-12-16
49734,55862,23274,2115.49,2012-01-01,2011-12-10
49735,37216,5329,2633.01,2016-01-01,2015-12-29
49736,48454,39760,878.21,2014-01-01,2014-01-26
49737,7714,22904,1157.98,2014-01-01,2014-01-16
49738,7817,8224,1448.57,2018-01-01,2017-12-14
49739,29006,42113,2741.91,2012-01-01,2011-12-06
49740,40903,15170,1795.08,2012-01-01,2012-01-22
49741,43051,4254,1772.73,2011-01-01,2010-12-16
49742,27225,6559,,2015-01-01,2015-01-27
49743,8410,4725,2467.04,2014-01-01,2013-12-27
49744,20859,37097,693.06,2011-01-01,2010-12-07
49745,42067,35262,2238.21,2011-01-01,2010-12-20
49746,50448,53278,1346.42,2011-01-01,2010-12-18
49747,48880,15287,1885.83,2011-01-01,2010-12-23
49748,14207,44556,1597.11,2013-01-01,2012-12-28
49749,27412,34737,1995.53,2010-01-01,2009-12-13
49750,45259,46679,2028.02,2016-01-01,2016-01-27
49751,4636,21876,2179.48,2013-01-01,2012-12-27
49752,55614,25097,2321.17,2010-01-01,2010-01-17
49753,31088,49821,2782.74,2010-01-01,2009-12-14
49754,35718,15396,,2016-01-01,2015-12-18
49755,40677,1631,1000.36,2014-01-01,2013-12-24
49756,2038,39237,1128.73,2018-01-01,2018-01-05
49757,55282,38413,1911.37,2010-01-01,2010-01-12
49758,6164,16816,608.02,2012-01-01,2011-12-28
49759,41657,10532,2540.93,2011-01-01,2011-01-27
49760,30444,12308,1716.2,2011-01-01,2011-01-19
49761,23811,38997,2768.68,2016-01-01,2016-01-16
49762,15733,28284,1131.47,2013-01-01,2013-01-03
49763,47705,30331,2842.72,2013-01-01,2012-12-05
49764,18120,18606,1923.46,2014-01-01,2014-01-18
49765,13605,24338,2401.25,2015-01-01,2015-01-30
49766,19456,36888,1094.23,2012-01-01,2012-01-25
49767,36611,45177,1411.78,2013-01-01,2013-01-16
49768,14985,51498,767.45,2015-01-01,2014-12-25
49769,7168,51854,2084.09,2016-01-01,2016-01-18
49770,52730,35256,780.85,2018-01-01,2017-12-22
49771,36624,1496,1231.09,2011-01-01,2011-01-23
49772,31843,907,2883.04,2014-01-01,2013-12-21
49773,50574,31681,2336.56,2015-01-01,2015-01-31
49774,51604,3577,1874.31,2011-01-01,2011-02-01
49775,3659,41113,2028.37,2015-01-01,2015-01-24
49776,30525,31594,2874.15,2011-01-01,2011-01-16
49777,51518,48315,1723.98,2014-01-01,2013-12-17
49778,22043,1799,2214.14,2016-01-01,2016-01-30
49779,17497,51640,977.02,2015-01-01,2015-01-06
49780,43254,42157,1537.23,2016-01-01,2016-01-15
49781,36179,3343,2750.61,2014-01-01,2014-01-17
49782,55675,26202,548.86,2014-01-01,2013-12-08
49783,8934,42239,776.94,2017-01-01,2017-01-14
49784,49892,6184,,2017-01-01,2017-01-05
49785,47339,10609,2843.3,2013-01-01,2012-12-29
49786,1029,26797,821.75,2012-01-01,2012-01-14
49787,11817,17893,,2010-01-01,2010-01-07
49788,31613,28051,2665.8,2011-01-01,2010-12-12
49789,676,16920,630.66,2014-01-01,2013-12-21
49790,44692,33905,594.1,2015-01-01,2015-01-03
49791,14367,29069,2382.85,2018-01-01,2018-01-10
49792,4890,34333,,2012-01-01,2012-01-22
49793,22904,7818,2222.6,2010-01-01,2010-01-21
49794,26966,48201,2972.39,2013-01-01,2013-01-21
49795,17610,21309,1922.98,2011-01-01,2011-01-30
49796,41625,43476,,2014-01-01,2014-01-07
49797,16921,24309,1832.83,2011-01-01,2010-12-29
49798,38182,38444,750.54,2014-01-01,2014-01-08
49799,16917,50003,2098,2017-01-01,2016-12-26
49800,39307,47965,1253.35,2017-01-01,2017-01-12
49801,21952,23842,2135.56,2018-01-01,2018-01-19
49802,28653,1036,788.16,2012-01-01,2011-12-24
49803,45432,39817,,2011-01-01,2011-01-18
49804,6063,17574,770.18,2015-01-01,2014-12-04
49805,43642,23888,1081.05,2013-01-01,2012-12-25
49806,7858,52523,2070.72,2012-01-01,2011-12-02
49807,37081,2307,647.88,2014-01-01,2013-12-09
49808,20593,726,2869.8,2013-01-01,2012-12-03
49809,34530,13512,1985.01,2013-01-01,2012-12-08
49810,51298,25944,2570.47,2015-01-01,2014-12-20
49811,15579,19039,743.63,2011-01-01,2011-01-26
49812,18922,8134,2379.44,2014-01-01,2013-12-11
49813,5607,33104,775.6,2014-01-01,2013-12-11
49814,25812,4368,575.7,2014-01-01,2014-02-01
49815,13379,33259,2521.79,2010-01-01,2010-01-06
49816,53447,25237,839.37,2016-01-01,2016-01-11
49817,47291,38455,696.16,2014-01-01,2013-12-05
49818,35947,3743,1481.86,2016-01-01,2015-12-15
49819,1519,50473,1177.95,2017-01-01,2017-01-16
49820,12103,2711,1401.3,2010-01-01,2009-12-10
49821,27093,39041,2973.6,2017-01-01,2016-12-31
49822,29529,19724,2891.74,2011-01-01,2011-01-13
49823,47513,41278,,2015-01-01,2015-01-19
49824,28231,43591,2842.84,2014-01-01,2013-12-15
49825,32971,41515,2099.85,2012-01-01,2011-12-22
49826,22092,31979,503.91,2017-01-01,2017-01-28
49827,47450,13215,,2013-01-01,2013-01-18
49828,25088,19103,1723.94,2017-01-01,2017-01-03
49829,24345,17843,1988.62,2014-01-01,2014-01-28
49830,27050,15980,2857.73,2011-01-01,2011-01-17
49831,38715,34193,1515.84,2017-01-01,2016-12-05
49832,18880,2594,1026.95,2013-01-01,2013-01-15
49833,53639,31136,,2017-01-01,2016-12-06
49834,25794,19899,1938.7,2011-01-01,2011-01-09
49835,17964,53080,,2017-01-01,2017-01-12
49836,6792,22189,1475.04,2015-01-01,2015-01-08
49837,30161,47845,2728.16,2015-01-01,2014-12-14
49838,48902,37428,1319.19,2018-01-01,2017-12-28
49839,42448,30047,504.37,2018-01-01,2017-12-14
49840,10736,6503,2090.15,2010-01-01,2009-12-26
49841,48570,37755,1790.7,2011-01-01,2011-01-26
49842,41471,3868,2172.68,2013-01-01,2012-12-16
49843,15301,27025,1532.25,2012-01-01,2012-01-20
49844,24383,46919,1165.71,2015-01-01,2014-12-18
49845,44441,6583,623.62,2013-01-01,2013-01-23
49846,30516,22861,1095.74,2015-01-01,2015-01-09
49847,18651,37106,2068.34,2016-01-01,2016-01-27
49848,19903,4175,1737.57,2012-01-01,2012-01-18
49849,37899,38776,2508.56,2014-01-01,2013-12-19
49850,23167,32415,949.6,2015-01-01,2015-01-12
49851,19825,3135,2618.41,2018-01-01,2017-12-07
49852,42208,53457,2773.55,2017-01-01,2017-01-10
49853,25244,52883,1472.73,2018-01-01,2018-01-10
49854,5741,21115,1352.87,2017-01-01,2016-12-23
49855,26046,39444,524.55,2018-01-01,2017-12-17
49856,29474,43298,813.08,2012-01-01,2011-12-16
49857,8378,38605,2393.29,2011-01-01,2011-01-04
49858,32642,16899,1837.28,2012-01-01,2012-01-25
49859,46288,17178,2621.39,2016-01-01,2015-12-22
49860,54292,48157,2587.89,2011-01-01,2010-12-07
49861,5886,40790,1017.75,2013-01-01,2013-01-28
49862,11725,37335,2708.95,2016-01-01,2015-12-21
49863,26818,43614,1851.03,2012-01-01,2012-01-16
49864,43580,3460,2598.06,2015-01-01,2015-01-10
49865,17598,28021,2065.54,2011-01-01,2010-12-23
49866,40023,45982,1516.1,2011-01-01,2011-01-07
49867,17176,26152,855.52,2011-01-01,2010-12-12
49868,542,30811,941.81,2015-01-01,2014-12-08
49869,26280,42380,1298.72,2012-01-01,2012-01-15
49870,33262,44436,,2012-01-01,2012-01-28
49871,2094,50148,2848.77,2018-01-01,2017-12-12
49872,37517,35668,1896.92,2013-01-01,2012-12-26
49873,10914,12796,1117.77,2010-01-01,2009-12-06
49874,33739,23632,1567.66,2014-01-01,2014-01-14
49875,18311,47119,802.55,2014-01-01,2013-12-14
49876,3568,44516,2657.16,2015-01-01,2015-01-12
49877,4587,9808,2594.26,2012-01-01,2011-12-11
49878,21372,32743,,2014-01-01,2013-12-26
49879,8542,37553,1788.76,2014-01-01,2014-01-11
49880,8604,47495,,2014-01-01,2014-01-04
49881,19152,46704,1869.56,2013-01-01,2012-12-14
49882,9819,50917,1528.81,2013-01-01,2012-12-03
49883,16833,4305,2487.61,2012-01-01,2012-01-31
49884,44836,36323,2132.53,2012-01-01,2011-12-11
49885,14871,30431,936.01,2017-01-01,2016-12-29
49886,21406,40774,516.52,2012-01-01,2012-01-09
49887,13549,21951,2173.38,2014-01-01,2014-01-11
49888,29248,35970,901.23,2016-01-01,2015-12-22
49889,12153,15891,2872.65,2017-01-01,2016-12-31
49890,1437,2729,,2018-01-01,2017-12-12
49891,27275,5084,1385.27,2014-01-01,2014-01-19
49892,41947,16691,1619.88,2014-01-01,2014-01-31
49893,12031,44305,2847.18,2014-01-01,2013-12-27
49894,37512,14410,1162.1,2010-01-01,2009-12-12
49895,55433,2834,1956.33,2013-01-01,2013-01-28
49896,3249,24303,1090.08,2017-01-01,2016-12-23
49897,39397,51432,2166.23,2018-01-01,2017-12-20
49898,21397,37711,1378.1,2015-01-01,2015-01-07
49899,26743,313,2211.5,2016-01-01,2015-12-30
49900,22432,10539,2292.53,2014-01-01,2013-12-23
49901,44434,21487,1406.2,2012-01-01,2011-12-27
49902,28992,1558,2415.93,2016-01-01,2015-12-18
49903,15242,23449,2481.25,2015-01-01,2014-12-31
49904,5866,44913,1333.24,2017-01-01,2017-01-31
49905,1008,13339,2484.45,2013-01-01,2013-01-19
49906,12380,35263,744.4,2017-01-01,2016-12-18
49907,4490,25322,,2018-01-01,2017-12-14
49908,55564,37667,948.13,2013-01-01,2013-01-24
49909,18436,51856,2440.23,2015-01-01,2014-12-14
49910,29449,50598,1238.47,2018-01-01,2018-01-20
49911,3740,41665,1883.57,2018-01-01,2018-01-27
49912,50080,1725,882.77,2017-01-01,2017-01-13
49913,53726,14331,1266.01,2012-01-01,2011-12-22
49914,19551,11596,912.72,2018-01-01,2018-01-04
49915,13942,6887,2670.07,2011-01-01,2011-01-29
49916,19464,26752,744.21,2011-01-01,2011-01-15
49917,17600,14997,1695.61,2012-01-01,2011-12-12
49918,19462,24427,709.26,2014-01-01,2014-01-22
49919,48348,20249,,2014-01-01,2013-12-16
49920,21889,36314,596.39,2017-01-01,2016-12-07
49921,32223,31819,1216.39,2010-01-01,2009-12-26
49922,38747,38275,,2016-01-01,2015-12-03
49923,54048,40105,1936.78,2016-01-01,2016-01-11
49924,24327,36520,2536.12,2018-01-01,2018-01-18
49925,18337,11673,2522.25,2013-01-01,2012-12-03
49926,40530,48386,868.64,2014-01-01,2013-12-09
49927,25562,47003,554.22,2014-01-01,2013-12-29
49928,37564,43878,1056.16,2016-01-01,2016-01-09
49929,24962,14967,2821.15,2018-01-01,2018-01-20
49930,47844,26176,2904.15,2017-01-01,2017-01-29
49931,17906,26276,1282.71,2012-01-01,2011-12-03
49932,12631,20189,1072.43,2017-01-01,2017-01-24
49933,7179,46968,1172.07,2014-01-01,2014-01-27
49934,44926,11519,2583.5,2016-01-01,2016-01-20
49935,26515,7797,2365.08,2017-01-01,2016-12-06
49936,52673,38884,2939.4,2011-01-01,2010-12-10
49937,50714,14352,2810.91,2016-01-01,2016-01-02
49938,16143,37162,1651.36,2014-01-01,2013-12-08
49939,49630,9833,2051.99,2012-01-01,2012-01-30
49940,11537,9469,1049.42,2015-01-01,2015-01-10
49941,34529,45355,1553.95,2012-01-01,2012-01-14
49942,38142,43225,2887.72,2016-01-01,2016-01-05
49943,12865,26058,634.19,2017-01-01,2017-01-28
49944,37712,28411,1968.45,2014-01-01,2014-01-25
49945,12508,51458,1451.5,2010-01-01,2010-01-29
49946,1263,29319,1220.96,2017-01-01,2017-01-07
49947,14172,46978,2879.66,2017-01-01,2017-01-31
49948,37184,43487,2386.83,2016-01-01,2015-12-05
49949,46932,41045,2054.47,2011-01-01,2010-12-10
49950,10077,16081,2176.5,2012-01-01,2011-12-26
49951,54695,22658,1748.91,2017-01-01,2016-12-11
49952,46272,8807,2615.87,2015-01-01,2015-01-29
49953,31918,46616,1879.39,2011-01-01,2011-01-03
49954,33064,41665,1338.47,2016-01-01,2016-01-30
49955,26985,27956,714.09,2010-01-01,2010-01-08
49956,32458,37173,,2015-01-01,2015-01-26
49957,5217,23032,986.64,2013-01-01,2013-01-22
49958,33950,21815,,2011-01-01,2011-01-11
49959,50076,38814,2893.42,2012-01-01,2012-01-07
49960,11967,23129,752.83,2011-01-01,2011-01-09
49961,42162,37208,991.92,2011-01-01,2011-01-14
49962,51922,50841,1985.59,2011-01-01,2011-01-05
49963,1543,15304,645.18,2016-01-01,2016-01-21
49964,37433,46036,1564.48,2011-01-01,2011-01-24
49965,20104,18757,1216.52,2014-01-01,2013-12-25
49966,24668,32249,1804.34,2012-01-01,2011-12-28
49967,52153,28034,1139.03,2016-01-01,2016-01-16
49968,51763,43147,,2013-01-01,2013-01-14
49969,51104,49069,1212.57,2012-01-01,2011-12-30
49970,9537,30832,1261.91,2014-01-01,2013-12-07
49971,37861,4759,828.81,2017-01-01,2016-12-26
49972,16645,17841,1513.21,2016-01-01,2016-01-30
49973,3914,8363,1099.18,2016-01-01,2016-01-06
49974,4208,36359,2790.68,2016-01-01,2016-01-09
49975,42134,43379,2871.07,2017-01-01,2016-12-18
49976,6573,18761,,2012-01-01,2012-01-31
49977,37060,33725,950.3,2013-01-01,2012-12-19
49978,51053,41677,2110.14,2017-01-01,2017-01-31
49979,47730,36213,2481.85,2018-01-01,2017-12-14
49980,38088,23697,1410.18,2014-01-01,2013-12-05
49981,38144,53599,2530.04,2018-01-01,2017-12-20
49982,1249,32928,2528.43,2017-01-01,2017-01-10
49983,39562,30171,969.8,2017-01-01,2016-12-16
49984,3516,19545,,2013-01-01,2012-12-16
49985,49752,41061,2185.46,2015-01-01,2015-01-11
49986,42123,23583,2958.71,2016-01-01,2015-12-04
49987,31277,10396,1528.47,2017-01-01,2016-12-07
49988,18073,40860,2222.78,2017-01-01,2017-01-16
49989,44484,29406,2225.02,2012-01-01,2011-12-19
49990,7373,25831,1467.92,2011-01-01,2011-01-25
49991,17649,16359,,2018-01-01,2017-12-25
49992,41042,21946,1958.13,2015-01-01,2014-12-09
49993,29817,38276,2961.54,2016-01-01,2016-01-26
49994,11808,51602,1139.19,2012-01-01,2012-01-16
49995,1359,8785,2681.01,2014-01-01,2014-01-17
49996,43085,53280,,2016-01-01,2015-12-06
49997,42286,46231,830.91,2016-01-01,2016-01-24
49998,4581,2866,828.61,2012-01-01,2011-12-07
49999,53852,46283,1497.33,2011-01-01,2010-12-04
50000,11889,44277,2856.23,2014-01-01,2013-12-24
50001,23907,37920,1655.81,2017-01-01,2016-12-04
50002,12412,5423,2853.31,2017-01-01,2017-01-06
50003,435,8729,,2016-01-01,2016-01-21
50004,28874,43465,2722.94,2013-01-01,2013-01-28
50005,36423,13682,2800.81,2013-01-01,2013-01-17
50006,3485,49145,2318.73,2010-01-01,2009-12-31
50007,20123,28745,519.67,2013-01-01,2013-01-07
50008,647,25407,,2018-01-01,2017-12-12
50009,36474,45958,1136.45,2011-01-01,2010-12-10
50010,22841,23158,1152.57,2015-01-01,2014-12-08
50011,4095,24762,796.63,2013-01-01,2012-12-12
50012,7178,27025,,2015-01-01,2015-01-19
50013,14528,44605,,2010-01-01,2010-01-18
50014,36044,45713,656.97,2017-01-01,2016-12-10
50015,19872,53681,,2017-01-01,2016-12-31
50016,23829,27485,2110.82,2017-01-01,2017-01-07
50017,20581,20549,2377.41,2012-01-01,2011-12-09
50018,55299,24460,1435.4,2017-01-01,2017-01-13
50019,8306,9324,1327.03,2012-01-01,2012-01-19
50020,52798,34545,2663.01,2017-01-01,2016-12-11
50021,34283,14809,1273.59,2012-01-01,2011-12-30
