SaleID,PropertyID,ClientID,AgentID,SalePrice,SaleDate,CommissionPercentage,TotalCommission
48699,31378,15199,53895,128000,2014-11-21,55.33,12428.66
48700,42862,42525,34622,165000,2016-01-14,32.87,
48701,1237,16625,14857,135000,2015-03-11,93.94,10181.57
48702,42972,37004,12229,110000,2013-10-31,36.15,11998.88
48703,17044,2589,1625,155000,2016-10-21,13.38,12208.53
48704,26432,34874,28625,85000,2013-03-11,46.48,5421.65
48705,53438,38840,19503,115100,2016-01-12,73.58,
48706,45939,18733,35426,95000,2016-03-22,95.99,8202.24
48707,17301,41392,25231,119950,2013-12-19,96.32,10865.03
48708,46527,9158,41810,139900,2014-11-25,64.74,2958.57
48709,3018,1861,55446,110100,2016-05-14,58.18,3004.64
48710,35823,29470,53745,137900,2015-05-08,,3728.1
48711,20869,32126,14538,114900,2014-04-01,31.88,4457.51
48712,15496,48334,35566,128900,2015-12-09,47.57,
48713,38562,47672,52892,152000,2015-07-28,33.4,
48714,21116,3641,20602,147000,2016-04-28,55.69,1422.93
48715,30766,19058,45679,119900,2014-08-06,84.35,9703.87
48716,1280,20080,47106,160000,2016-06-24,80.84,5829.76
48717,35020,8763,22193,134000,2015-07-16,40.06,2511.16
48718,510,1858,41283,163930,2014-07-21,87.59,14625.47
48719,29807,8501,45624,169916,2016-09-21,9.11,12468.13
48720,1197,17377,18813,105500,2015-04-17,45.44,11275.9
48721,54087,15717,16064,181000,2016-09-14,50.18,13454.74
48722,48350,45860,2859,120000,2014-03-26,93.17,4828.84
48723,30813,44728,53404,128590,2015-10-13,30.33,14425.11
48724,30536,22458,32497,159900,2015-04-23,91.66,4214.42
48725,32850,30822,13383,66000,2013-11-18,25.65,6515.93
48726,31512,10187,43114,110000,2015-03-26,91.92,11762.55
48727,31862,37154,20729,99900,2014-06-27,12.1,7770.91
48728,23440,12167,50903,124000,2015-03-02,62.89,7857.87
48729,32382,20411,35132,163000,2016-02-25,14.41,4588.8
48730,50576,29117,21348,165000,2016-03-31,94.78,593.03
48731,44839,49845,29923,223000,2016-03-29,77.02,8266.83
48732,18750,10550,44357,134000,2016-05-04,8.31,2225.55
48733,16855,4868,27793,131000,2013-05-15,45.65,4784.07
48734,50200,52279,6810,70000,2015-03-31,98.94,7858.62
48735,13551,35917,22836,150000,2015-09-04,69.83,6159.49
48736,52460,12164,7857,112900,2014-02-20,49.49,13915.42
48737,29685,48616,4030,87000,2013-03-08,37.51,9935.7
48738,9204,19257,38049,98000,2014-07-25,71.06,3199.96
48739,35932,46591,31293,126000,2014-11-21,94.47,704.68
48740,2546,41566,27688,119000,2013-03-25,10.48,
48741,44750,1179,50809,136000,2014-09-05,51.62,13948.22
48742,4384,24445,6691,80000,2013-06-17,61.86,11525.82
48743,43955,28955,4838,135000,2014-09-30,11.95,14840.51
48744,26005,28714,2948,115000,2016-05-31,16.16,7311.99
48745,55677,21660,18865,90000,2015-01-12,22.02,6489.12
48746,56233,1025,15999,40000,2014-06-18,90.75,12265.5
48747,48658,26274,52738,56000,2014-06-18,66.83,6393.95
48748,5700,47954,36766,108000,2014-09-25,43.25,12311.35
48749,24579,44659,29700,157500,2016-10-12,83.54,7656.96
48750,27063,765,36544,54500,2013-08-21,62.61,6342.62
48751,38098,18468,35575,135000,2014-03-07,8.26,12353.22
48752,3528,1135,12271,143000,2015-04-10,0.54,1987.55
48753,54376,38214,22172,139000,2015-09-23,44.67,7446.04
48754,7322,19024,32747,122000,2013-08-30,0.09,10975.53
48755,35883,10067,30441,92500,2013-05-16,12.24,2245.58
48756,56295,20496,35852,126900,2013-04-30,13.65,9072.52
48757,54774,4852,48965,142900,2014-09-17,7.27,
48758,11067,39913,41596,128200,2013-03-29,4.66,2181.15
48759,24354,42750,1533,82620,2013-02-20,12.21,11437.23
48760,33585,12567,48354,158000,2016-06-06,31.14,158.7
48761,52237,3956,18133,145000,2015-12-15,24.45,5940.3
48762,14296,21168,10406,120000,2014-09-12,22.13,6614.73
48763,1566,30078,21929,123500,2013-11-07,10.73,9416.47
48764,38502,1966,31445,127000,2014-05-21,69.75,
48765,16836,37924,56424,133000,2013-06-28,33.29,9331.73
48766,54276,16990,29298,113000,2013-06-28,55.98,3268.69
48767,26014,35324,5739,163000,2015-09-22,16.98,2466.77
48768,26765,35957,37565,142192,2015-06-23,20.53,6144.8
48769,37854,53346,53061,121000,2016-08-03,70.93,11620.14
48770,52165,16284,14014,155000,2015-12-21,31.15,
48771,43128,32674,34850,120000,2013-05-28,87.27,12289.28
48772,37333,5818,19197,120000,2013-05-28,55.45,10453.19
48773,54781,22848,3632,125000,2014-12-22,96.86,10899.29
48774,20658,17896,25613,115000,2014-05-15,1.58,14311.23
48775,50471,39886,22266,150000,2015-02-11,16.25,3040.71
48776,48464,1721,5539,148000,2016-05-24,93.63,9945.04
48777,40571,23723,12005,137400,2015-11-13,65.24,6663.73
48778,7455,10751,35290,108500,2016-03-16,86.04,9402.11
48779,53657,31210,49941,85989,2015-04-10,45.13,9162.14
48780,48885,40742,33691,126000,2015-08-11,87.54,14668.12
48781,52728,31723,49427,150000,2016-08-24,,
48782,48860,50717,24193,123000,2015-06-16,,7870.58
48783,42906,19867,55167,148000,2014-08-08,58.82,3751.36
48784,19793,20444,32849,74500,2013-11-01,43.9,1721.08
48785,52862,24852,587,144500,2014-10-10,55.69,13391.1
48786,16957,15301,42760,125000,2015-08-14,3.53,11523.7
48787,52134,21204,22506,114500,2014-10-31,49.51,8454.87
48788,21417,5309,5141,104500,2014-06-23,38.52,
48789,24268,37804,4393,144000,2015-05-27,72.58,14080.79
48790,46596,53549,3219,136000,2015-03-23,49.7,2979.46
48791,11679,24102,44044,137900,2015-04-17,96.75,10173.86
48792,53520,13397,8479,136000,2015-08-14,27.25,13597.42
48793,38189,8575,30567,127000,2014-04-30,38.88,2145.54
48794,52868,2713,14469,139000,2014-12-19,23.43,
48795,28749,11087,29599,130000,2014-02-20,49.26,10034.43
48796,34872,37969,47848,193890,2013-10-30,74.26,2813
48797,50285,28746,48628,147000,2015-08-24,49.48,11682.06
48798,20066,6287,19904,117900,2013-07-26,42.59,915.73
48799,23932,2909,52321,158000,2015-03-24,10.43,11227.57
48800,56279,14515,42359,68000,2013-09-11,65.45,
48801,45506,46737,49899,114900,2014-07-21,34.75,
48802,45366,29174,16301,115000,2014-08-28,48.06,6101.53
48803,36310,48314,15422,87600,2015-03-31,27.47,270.38
48804,54092,23407,2733,158000,2015-12-18,35.13,10179.73
48805,13557,12586,2931,85000,2013-12-02,2.17,10235.06
48806,42522,37896,55379,95000,2015-07-14,61.69,2130.87
48807,26560,30507,55511,135000,2016-10-28,62.78,13458.61
48808,38542,951,37517,85000,2016-08-05,49.57,2152.32
48809,44947,51631,16406,85000,2016-09-12,11.86,13201.1
48810,16750,36041,31141,65000,2016-01-14,90.72,14097.03
48811,39389,3136,40784,65000,2016-02-12,74.07,4999.2
48812,21150,666,56171,161500,2016-05-24,,4076.18
48813,19598,39509,50863,100000,2014-03-06,,
48814,28352,13880,10063,81000,2016-08-19,,
48815,33523,22465,2815,127500,2013-08-23,5.21,5110.54
48816,14111,1339,4396,135000,2013-07-08,77.74,629.29
48817,49610,23699,56220,85000,2016-10-03,17.18,4333.63
48818,8090,42383,24606,95000,2016-04-29,32.58,4130.99
48819,54176,39035,15859,72500,2015-03-10,74.73,13061.81
48820,22932,41152,30515,91500,2016-08-05,4.72,
48821,29558,2399,9785,75000,2014-08-08,3.86,7481.35
48822,29243,10875,20250,84000,2015-01-15,2.49,14533.76
48823,181,28121,1349,130000,2016-09-29,5.65,1747.95
48824,54946,12798,39631,72100,2015-12-15,64.88,8659.53
48825,33758,34860,48421,54000,2013-03-22,63.55,
48826,28833,25080,50890,62500,2014-09-29,0.63,4466.53
48827,419,23951,46548,84000,2016-05-06,51.22,2105.63
48828,2649,23108,3092,74000,2015-01-28,38.01,10038.11
48829,30212,45816,55791,95000,2015-09-28,16.13,12920.98
48830,39098,23982,51529,79500,2014-10-23,82.64,12335.72
48831,22405,46882,52302,98500,2014-08-08,4.57,11942.74
48832,31426,44326,32371,88500,2015-08-14,83.93,4185.1
48833,7428,8446,50118,93000,2014-07-09,39.86,8261.23
48834,29004,30370,31596,90000,2015-10-14,84.65,
48835,54445,26139,9538,70000,2014-02-21,88.55,13851.62
48836,45325,48219,53459,96000,2016-01-25,93.98,9494.93
48837,29029,12617,14081,99000,2016-01-29,73.9,899.51
48838,7785,37769,52189,82000,2015-06-12,0,7813.78
48839,42415,44463,40808,70000,2014-07-15,11.73,3484.05
48840,27015,25939,30905,124900,2016-05-06,81.54,8786.43
48841,38085,26313,11338,98000,2015-08-21,58.75,1319.65
48842,45861,1697,31788,103250,2015-08-25,83.64,
48843,2488,29116,54,82000,2013-07-15,2.86,6191.11
48844,44646,21751,1841,85000,2016-06-30,22.99,7343.96
48845,53059,20543,4550,78900,2015-01-30,96.02,426.72
48846,29211,43129,15931,75000,2015-08-22,41.79,10387.25
48847,4995,6590,24092,80000,2016-08-05,48.18,10717.82
48848,31800,16896,34088,72500,2014-02-18,2.02,
48849,27926,9873,18543,116000,2013-08-12,51.7,12484.11
48850,22248,29876,51429,82000,2013-05-29,20.09,14834.17
48851,36467,46958,5047,60000,2016-05-04,38.07,
48852,33771,14017,48066,115000,2015-06-04,75.52,
48853,22797,39555,15984,102500,2015-01-26,66.93,10202.01
48854,44126,49757,28929,126000,2016-08-15,80.04,14659.73
48855,9638,1749,51805,84000,2015-06-30,48.08,6673.54
48856,19366,21895,38410,102000,2014-12-12,79.92,14833.91
48857,25394,13183,54272,110000,2015-01-05,63.2,2027.48
48858,46766,51606,22893,84000,2014-12-17,54.8,13923.86
48859,41698,44182,20441,113000,2016-08-17,37.97,9898.07
48860,38495,36178,33236,120000,2015-07-30,75.48,1543.41
48861,29095,47919,52128,89000,2013-10-28,42.32,12040.64
48862,44992,20286,36003,89000,2014-06-20,,1707.79
48863,10493,14567,44615,73000,2015-03-30,89.24,36.08
48864,10999,48869,36555,95000,2014-10-17,62.77,14884.28
48865,26880,51121,9610,127000,2016-05-06,82.08,3158.04
48866,42139,30359,43193,137000,2015-12-14,28.3,9504.96
48867,2927,38744,53865,84900,2014-09-18,84.63,12278.54
48868,42801,21736,48894,141000,2015-08-27,14.48,8338.84
48869,12713,20128,31422,137000,2016-04-01,70.1,10470.95
48870,18218,5658,22622,110000,2015-07-17,91.15,9496.78
48871,35769,7420,38604,85000,2014-04-25,44.74,
48872,31523,12014,3795,104500,2015-12-11,11.97,1127.53
48873,33665,8849,34033,81000,2014-12-19,89.85,7229.3
48874,35880,30022,27585,61000,2016-08-12,29.33,5697.13
48875,53544,10740,22090,60000,2015-12-04,11.25,11079.71
48876,6565,49104,25307,36000,2013-08-09,93.61,10409.43
48877,14275,2389,33271,36000,2015-06-26,82.02,1132.75
48878,30058,25915,13960,49400,2014-06-09,78.81,9868.98
48879,25575,36267,3466,61000,2016-10-31,86.29,
48880,37388,49707,37054,45000,2014-07-07,24.7,8151.31
48881,10239,39896,5443,50000,2014-06-13,22.51,13259.49
48882,43353,17077,32510,37000,2015-02-13,92.84,
48883,38018,28905,39847,35000,2013-08-30,92.45,10406.96
48884,14524,2640,38549,149400,2015-11-10,46.05,10446.42
48885,19393,37434,8017,144900,2015-11-05,21.62,13000.02
48886,51798,47893,28300,157500,2016-09-09,6.69,199.97
48887,35828,21014,43590,135000,2014-03-14,18.21,3639.2
48888,39901,18985,23499,142900,2015-06-18,26.32,12541.29
48889,5124,52519,48890,141100,2015-06-10,63.9,11873.97
48890,49925,22676,24261,139900,2015-05-06,57.41,
48891,25401,38346,28917,139900,2015-05-26,85.1,7209.44
48892,48839,28503,13304,142900,2015-03-31,55.09,6435.55
48893,9228,20930,33266,152900,2016-03-10,12.7,
48894,27915,4514,18059,145900,2016-01-19,,6393.88
48895,5475,16194,31356,151400,2016-01-19,63.12,10075.74
48896,31825,10908,2366,150400,2016-01-15,18.33,14779.74
48897,42187,39386,47559,146000,2013-03-15,12.61,8434.2
48898,12268,29926,36666,172500,2015-11-10,88.3,6574.98
48899,55230,19111,9433,136000,2015-08-03,26.61,1645.23
48900,35691,19563,2216,50000,2016-04-19,97.42,9887.48
48901,31186,25746,29271,120000,2015-02-25,18.51,4008.41
48902,37232,45530,23687,170000,2016-08-23,,5120.24
48903,50239,42647,55676,132900,2015-03-13,57.31,2410.06
48904,4163,13032,56462,170000,2016-09-27,23.34,10380.39
48905,15083,30755,10212,115000,2013-10-31,84.31,4015.95
48906,39342,38217,22977,148000,2015-05-20,35.7,11.34
48907,45132,46161,8767,135000,2015-11-10,58.49,
48908,5289,25403,32451,172000,2015-09-11,38.54,3943.41
48909,17918,27617,15093,117500,2013-11-07,66.72,9733.55
48910,50987,15440,5436,178000,2016-07-08,80.16,7851.61
48911,53782,37478,28966,124983,2013-06-14,12.78,812.05
48912,8718,13723,19853,140000,2013-07-30,13.27,2295.94
48913,38137,46733,43884,162000,2016-06-15,66.85,14517.94
48914,43336,34528,50082,139000,2015-02-12,,1850.4
48915,14405,30004,12638,118000,2014-02-13,17.72,2437.63
48916,27771,11230,42955,115500,2015-01-26,14.05,11035.51
48917,31839,35062,34019,148800,2013-10-23,66.97,9348.99
48918,20024,38861,46580,130000,2013-03-01,58.82,11983.09
48919,19435,29836,37876,185000,2016-10-20,90.85,9723.13
48920,53121,13806,43150,175000,2015-09-30,25.66,
48921,35282,42469,2019,127900,2013-07-29,56.93,9465.92
48922,43843,49591,18241,101000,2015-12-22,71.23,12334.31
48923,32806,12977,23238,100000,2016-05-19,68.4,10422.62
48924,19760,7895,33299,132000,2013-02-22,6.12,8167.11
48925,7667,13187,10053,135000,2014-05-22,78.46,8406.28
48926,20559,20887,23917,118500,2014-09-22,86.43,658.73
48927,34794,32709,37322,43000,2013-03-06,11.44,2808.15
48928,18870,11108,49109,143000,2014-09-29,16.85,12772.32
48929,4473,24969,53566,188900,2016-04-29,88.69,10069.73
48930,56381,53259,10141,116900,2014-07-28,,3846.17
48931,5765,11158,26282,95000,2013-08-22,,436.21
48932,31620,20835,48978,131500,2015-12-04,81.32,14641.22
48933,5696,30507,25633,104000,2016-09-23,94.36,12656.91
48934,18049,39738,27479,124000,2013-03-14,0.85,4306.32
48935,22664,45065,30834,112900,2014-10-10,60.28,10846.37
48936,37831,21071,31150,94500,2014-02-17,40.19,
48937,5179,28893,55243,122000,2016-03-18,58.12,5239.65
48938,8135,37570,49043,138000,2016-09-30,43.93,11591.74
48939,22992,16534,33915,132000,2016-08-17,93.48,9542.03
48940,14378,49332,19160,131000,2015-06-05,77.93,12480
48941,55348,35099,17187,126000,2016-09-02,29.25,12590.21
48942,39960,20727,51297,125000,2015-12-14,34.49,1856.65
48943,42192,36437,49240,115000,2015-03-11,92.07,4141.93
48944,1752,25868,55206,113300,2014-08-15,22.85,6762.99
48945,274,24468,8398,105000,2014-04-04,61.01,6354.52
48946,51244,16228,10772,149951,2016-03-14,22.37,4948.27
48947,19575,29643,16954,124999,2015-05-22,90.78,3501.75
48948,29655,24011,25755,121000,2016-04-07,89.7,10400.55
48949,22282,27788,39465,113000,2014-01-14,83.52,12689.55
48950,37281,16960,972,115000,2015-05-29,15.95,12823.84
48951,22432,34581,22821,113000,2015-03-31,14,11444
48952,17979,36269,4047,97000,2013-10-15,98.47,9678.15
48953,29808,51345,20722,117000,2015-05-11,93.23,11194.02
48954,20660,20743,18166,140000,2015-08-21,74.25,8839.1
48955,2190,41334,46095,114900,2014-09-12,54.29,13128.41
48956,39744,30153,51459,80000,2013-08-09,1.49,4817.83
48957,54888,31872,38584,142000,2014-06-30,64.29,2645.24
48958,23596,28749,9795,138000,2014-06-13,30,8381.5
48959,24506,15950,25418,138000,2013-12-30,,4139.41
48960,17640,48324,27016,126500,2015-09-10,83.09,1008.01
48961,50362,25714,5297,118500,2014-12-16,16.73,14395.03
48962,35737,43665,31052,115000,2013-08-20,8.93,893.69
48963,19398,7403,48381,123900,2015-05-01,48.08,12246.18
48964,22396,17621,13256,119900,2014-01-17,7.61,14082.14
48965,3186,4822,1705,116900,2015-03-10,30.46,5892.85
48966,6118,41216,16178,129000,2015-06-23,78.23,13920.82
48967,30616,22396,35727,124900,2015-01-22,66.33,679.3
48968,24129,29790,18516,136000,2016-07-06,79.62,6690.92
48969,44588,48051,32216,140000,2016-08-24,80.95,344.45
48970,2689,34461,36951,141750,2014-07-18,88.46,
48971,36019,20730,26684,137250,2014-06-05,78.67,3566.18
48972,54111,7499,10480,127000,2016-03-15,36.92,11127.22
48973,35953,7991,7639,119000,2013-07-03,21.11,5114.35
48974,51860,2230,1191,115000,2013-07-31,77.65,14762.62
48975,12989,1026,29246,138000,2014-04-29,42.22,6663.54
48976,3869,1221,17242,132000,2015-05-21,50.14,13195
48977,19770,41702,7355,145000,2015-05-29,4.16,1598.19
48978,39475,31197,12048,118000,2015-04-30,38.07,5654.81
48979,47646,19028,14423,115000,2014-09-08,0.2,3958.38
48980,8439,13549,41892,112900,2013-09-27,11.09,13631.99
48981,51206,50721,50627,130000,2016-08-10,26.24,7108.93
48982,25704,47757,38388,117000,2014-09-24,49.72,13364.37
48983,48989,25299,56000,138100,2016-04-01,19.32,13979.14
48984,13366,33613,17306,136000,2016-07-15,6.15,14342.07
48985,8686,14065,23595,145900,2014-03-05,85.06,13978.44
48986,1120,29958,19162,95900,2015-06-15,82.02,8254.81
48987,14617,51725,6345,85000,2014-02-18,43.21,1394.94
48988,54875,18717,29563,79000,2013-12-03,68.03,2523.39
48989,36262,2519,33284,192000,2016-03-25,30.12,2751.96
48990,20111,2430,39138,117800,2013-08-28,4.36,8765.24
48991,20380,31282,21064,126500,2014-11-07,46.7,14943.4
48992,35606,13178,2881,128900,2013-08-26,90.93,2384.28
48993,629,953,45611,73000,2015-03-12,57.63,
48994,48449,49941,13545,165000,2015-08-07,40.21,
48995,6193,25130,42283,84500,2015-03-25,46,1588.38
48996,50449,18142,31877,180000,2015-09-18,37.73,11412.32
48997,49102,47208,16539,177000,2015-10-02,98.3,11611.38
48998,26554,17368,10715,133000,2015-06-12,11.5,12054.31
48999,23967,39468,37901,165000,2015-08-17,66.87,4854.66
49000,35273,51488,51819,60000,2015-08-05,32.02,9540.45
49001,42198,10189,51315,65000,2015-08-12,70.78,13573.25
49002,11946,29590,52418,119000,2015-11-02,50.49,3673.36
49003,11689,30120,30921,27800,2013-12-16,49.46,13118.93
49004,32316,24382,56360,69300,2013-12-16,86.04,3719.22
49005,1546,7564,38512,123000,2016-04-14,10.13,9207.15
49006,26119,3713,20376,110000,2016-06-21,42.9,14259.38
49007,50367,25815,28065,145000,2016-02-05,57.13,236.04
49008,18767,13579,40558,121500,2016-07-11,1.55,5208.19
49009,3996,31793,29968,135000,2015-11-13,28.05,1683.32
49010,16447,34283,34801,119382,2013-05-24,35.61,2191.31
49011,32243,6312,14401,107000,2013-04-30,95.76,6807.92
49012,29826,41006,12527,181000,2015-07-15,6.14,1486.7
49013,12964,18555,31967,174947,2013-11-08,84.65,12951.6
49014,40999,16610,43853,152950,2013-01-04,21.39,10092.88
49015,43269,23804,14524,152000,2016-10-06,81.54,
49016,29946,26506,27472,194000,2016-05-20,34.84,12487.42
49017,26066,35898,2373,155000,2016-03-31,17.6,5062.69
49018,51019,30484,5887,135000,2014-05-23,61.39,13190.38
49019,23593,25535,56345,180000,2015-05-28,99.7,5652.36
49020,27822,53213,50439,145000,2015-05-15,,8080.7
49021,31091,15386,28908,92500,2015-10-01,12.04,12667.62
49022,49218,31483,2974,125000,2015-08-27,,7051.06
49023,40433,42856,5555,125100,2014-12-05,28.76,2631.45
49024,22094,3980,48045,70000,2015-03-30,2,10735.72
49025,41956,36380,44368,43000,2014-11-24,19.59,6323.13
49026,26074,40614,27388,122500,2016-07-01,75.17,9430.87
49027,26920,22459,30508,91000,2016-09-02,0.86,7988.77
49028,48470,10432,51292,122000,2016-03-31,80.89,
49029,17013,5132,18073,75000,2013-07-03,73.19,8427.62
49030,27014,38640,18446,126900,2016-06-23,52.42,3825.78
49031,10021,50138,31850,91000,2014-03-21,55.66,5398.15
49032,22638,17122,23961,107500,2016-04-21,,12804.06
49033,48104,23654,43997,92000,2016-10-20,8.15,3971.09
49034,50119,28074,35284,91000,2016-10-11,4.42,6338.42
49035,39234,44219,2863,77500,2016-06-17,22.19,14365.5
49036,52944,38234,51996,122900,2016-07-08,78.01,7565.4
49037,13612,31788,14245,125052,2016-06-06,36.6,6801.93
49038,36012,43315,34806,69500,2015-01-29,74.91,2641.08
49039,11502,45145,26307,89900,2016-09-19,,11467.9
49040,29150,24121,15756,67600,2015-04-30,74.71,9698.32
49041,31836,30340,54629,40000,2014-10-30,26.87,124.61
49042,16636,21585,39759,77000,2014-04-02,80.59,10349.27
49043,39777,13426,22232,69000,2015-07-09,26.76,
49044,10634,27781,21797,70000,2015-06-30,69.65,3893.95
49045,49085,9162,32577,68000,2015-12-17,10.09,8074.08
49046,37706,52074,28702,70000,2015-04-22,71.61,8007.59
49047,24803,42694,19853,50000,2014-10-24,16.54,5345.69
49048,7736,114,40088,60000,2014-03-21,46.7,2102.23
49049,53457,40633,8061,110350,2016-09-23,17.32,4330.59
49050,23701,33999,32588,97000,2014-09-23,,2980.5
49051,9138,11955,24646,112500,2016-04-08,45.99,5283.44
49052,5939,44989,21140,125000,2016-08-12,47.68,3447.44
49053,26627,23251,33678,105000,2016-09-27,28.54,
49054,30944,14481,40869,88500,2015-07-15,82.06,1366.39
